Time,s,t,t_ref,e_t,devang,psi_ref,e_psi,yawrate,v,delta_cmd_logged,applied_delta_cmd,applied_delta_rate,steer_manual
15.745,168.52013181215,-0.00221064598819645,-0.00415188044384327,0.00194123445564682,-0.000144388966180814,-0.000155329506756799,1.09405405759851e-05,-6.06173665619945e-05,16.111329354894,-0.00106090320410009,-0.00106090320410009,0.00012982292859639,-0.270236966804273
15.746,168.53624314161,-0.00221350378762196,-0.00415487309106774,0.00194136930344578,-0.000144449583547376,-0.000155396336551398,1.09467530040217e-05,-6.06297444832864e-05,16.1113289773515,-0.0010607733811715,-0.0010607733811715,0.000129822928596187,-0.270242073852284
15.747,168.552354470691,-0.00221636257183531,-0.00415786573822193,0.00194150316638663,-0.000144510213291859,-0.000155463166344427,1.09529530525676e-05,-6.06416767292093e-05,16.1113286002436,-0.0010606435582429,-0.0010606435582429,0.00012982292859597,-0.270247184507873
15.748,168.568465799395,-0.0022192223395737,-0.00416085838530593,0.00194163604573223,-0.000144570854968588,-0.000155529996135888,1.09591411673002e-05,-6.06532381788122e-05,16.1113282235704,-0.0010605137353143,-0.0010605137353143,0.00012982292859639,-0.270252298925985
15.749,168.58457712772,-0.00222208308986156,-0.00416385103231982,0.00194176794245826,-0.000144631508206767,-0.000155596825925785,1.09653177190174e-05,-6.06644918829727e-05,16.1113278473315,-0.00106038391238571,-0.00106038391238571,0.000129822928596187,-0.270257417205057
15.75,168.600688455669,-0.00222494482196716,-0.00416684367926367,0.00194189885729652,-0.00014469217269865,-0.000155663655714117,1.09714830154664e-05,-6.06754902706916e-05,16.1113274715269,-0.00106025408945711,-0.00106025408945711,0.000129822928596187,-0.270262539389269
15.751,168.616799783242,-0.00222780753536298,-0.00416983632613758,0.0019420287907746,-0.000144752848188921,-0.000155730485500887,1.09776373119658e-05,-6.06862764116396e-05,16.1113270961564,-0.00106012426652852,-0.00106012426652852,0.000129822928596187,-0.270267665371328
15.752,168.632911110438,-0.00223067122968923,-0.00417282897294162,0.00194215774325239,-0.000144813534465332,-0.000155797315286096,1.09837808207639e-05,-6.0696885201806e-05,16.1113267212199,-0.00105999444359992,-0.00105999444359992,0.000129822928596173,-0.270272794924968
15.753,168.649022437258,-0.00223353590472157,-0.00417582161967586,0.00194228571495429,-0.000144874231350534,-0.000155864145069748,1.09899137192133e-05,-6.07073444747798e-05,16.1113263467174,-0.00105986462067132,-0.00105986462067132,0.000129822928596187,-0.270277927761452
15.754,168.665133763704,-0.00223640156034345,-0.0041788142663404,0.00194241270599695,-0.000144934938695009,-0.000155930974851842,1.09960361568332e-05,-6.0717676001934e-05,16.1113259726486,-0.00105973479774273,-0.00105973479774273,0.000129822928596404,-0.270283063578109
15.755,168.681245089774,-0.00223926819652256,-0.00418180691293532,0.00194253871641276,-0.000144995656371011,-0.000155997804632382,1.10021482613711e-05,-6.07278963739448e-05,16.1113255990133,-0.00105960497481413,-0.00105960497481413,0.000129822928595956,-0.270288202092255
15.756,168.69735641547,-0.00224213581329103,-0.00418479955946068,0.00194266374616965,-0.000145056384267385,-0.000156064634411369,1.10082501439837e-05,-6.07380177749627e-05,16.1113252258115,-0.00105947515188553,-0.00105947515188553,0.000129822928596404,-0.270293343061532
15.757,168.713467740792,-0.00224500441072903,-0.00418779220591658,0.00194278779518755,-0.00014511712228516,-0.000156131464188804,1.10143419036441e-05,-6.07480486689147e-05,16.1113248530429,-0.00105934532895694,-0.00105934532895694,0.000129822928596187,-0.270298486293605
15.758,168.72957906574,-0.00224787398895107,-0.00419078485230309,0.00194291086335201,-0.000145177870333829,-0.00015619829396469,1.1020423630861e-05,-6.07579944170643e-05,16.1113244807072,-0.00105921550602834,-0.00105921550602834,0.000129822928596173,-0.270303631648223
15.759,168.745690390315,-0.00225074454809482,-0.00419377749862029,0.00194303295052547,-0.000145238628328246,-0.000156265123739028,1.1026495410782e-05,-6.07678578408903e-05,16.1113241088041,-0.00105908568309975,-0.00105908568309975,0.000129822928596187,-0.270308779034175
15.76,168.761801714518,-0.00225361608831196,-0.00419677014486827,0.0019431540565563,-0.000145299396186087,-0.00015633195351182,1.10325573257334e-05,-6.07776397368795e-05,16.1113237373333,-0.00105895586017115,-0.00105895586017115,0.000129822928596187,-0.270313928403152
15.761,168.777913038348,-0.00225648860933702,-0.0041997627910471,0.00194327418171008,-0.000145360173825824,-0.000156398783283068,1.10386094572447e-05,-6.07854693767684e-05,16.1113233662902,-0.00105879212611773,-0.00105879212611773,0.000163734053415581,-0.270319079953638
15.762,168.794024361807,-0.00225936210473599,-0.00420275543715689,0.0019433933324209,-0.0001454209592952,-0.000156465613052775,1.10446537575742e-05,-6.07916047110822e-05,16.111322995675,-0.00105862839206432,-0.00105862839206432,0.000163734053415438,-0.270324234089352
15.763,168.810135684894,-0.00226223656902043,-0.00420574808319771,0.00194351151417728,-0.000145481750899911,-0.000156532442820941,1.10506919210293e-05,-6.07963052014898e-05,16.1113226254879,-0.0010584646580109,-0.0010584646580109,0.000163734053415438,-0.270329391326873
15.764,168.826247007611,-0.0022651119976445,-0.00420874072916966,0.00194362873152516,-0.000145542547205113,-0.000156599272587569,1.10567253824559e-05,-6.07998087916211e-05,16.1113222557292,-0.00105830092395749,-0.00105830092395749,0.000163734053415581,-0.270334552212445
15.765,168.842358329957,-0.00226798838692633,-0.0042117333750728,0.00194374498814646,-0.000145603347013905,-0.00015666610235266,1.10627553387558e-05,-6.08023289640639e-05,16.1113218863989,-0.00105813718990407,-0.00105813718990407,0.000163734053415438,-0.270339717261478
15.766,168.858469651933,-0.00227086573396094,-0.00421472602090723,0.00194386028694629,-0.000145664149342869,-0.000156732932116218,1.1068782773349e-05,-6.08040535565648e-05,16.1113215174971,-0.00105797345585066,-0.00105797345585066,0.000163734053415655,-0.270344886920093
15.767,168.87458097354,-0.00227374403652966,-0.00421771866667304,0.00194397463014338,-0.000145724953396425,-0.000156799761878242,1.10748084818171e-05,-6.08051449961529e-05,16.1113211490236,-0.00105780972179724,-0.00105780972179724,0.000163734053415438,-0.270350061544339
15.768,168.890692294777,-0.00227662329301007,-0.00422071131237029,0.00194408801936022,-0.000145785758541421,-0.000156866591638736,1.10808330973147e-05,-6.08057415807828e-05,16.1113207809785,-0.00105764598774383,-0.00105764598774383,0.000163734053415581,-0.270355241392409
15.769,168.906803615646,-0.00227950350228954,-0.00422370395799907,0.00194420045570953,-0.000145846564283002,-0.000156933421397701,1.10868571146986e-05,-6.08059594423443e-05,16.1113204133617,-0.00105748225369041,-0.00105748225369041,0.000163734053415221,-0.270360426625795
15.77,168.922914936147,-0.00228238466368454,-0.00422669660355946,0.00194431193987492,-0.000145907370242445,-0.000157000251155138,1.10928809126937e-05,-6.08058948631328e-05,16.111320046173,-0.00105731851963699,-0.00105731851963699,0.000163734053415655,-0.270365617316176
15.771,168.93902625628,-0.00228526677686708,-0.00422968924905153,0.00194442247218445,-0.000145968176137308,-0.00015706708091105,1.10989047737425e-05,-6.08056266823899e-05,16.1113196794126,-0.00105715478558358,-0.00105715478558358,0.000163734053415581,-0.270370813260193
15.772,168.955137576046,-0.00228814984179728,-0.00423268189447538,0.0019445320526781,-0.00014602898176399,-0.000157133910665439,1.11049289014485e-05,-6.08052185450098e-05,16.1113193130803,-0.00105699105153016,-0.00105699105153016,0.000163734053415438,-0.27037601403786
15.773,168.971248895445,-0.00229103385866396,-0.00423567453983107,0.00194464068116711,-0.000146089786982535,-0.000157200740418305,1.11109534357697e-05,-6.08047210013756e-05,16.1113189471763,-0.00105682731747675,-0.00105682731747675,0.000163734053415655,-0.270381219115685
15.774,168.987360214477,-0.00229391882783378,-0.00423866718511869,0.00194474835728491,-0.000146150591703536,-0.000157267570169651,1.11169784661145e-05,-6.08041733914083e-05,16.1113185817004,-0.00105666358342333,-0.00105666358342333,0.000163734053415364,-0.270386427935012
15.775,169.003471533143,-0.00229680474980823,-0.0042416674121667,0.00194486266235847,-0.000146211395876928,-0.000157334504065473,1.11231081885453e-05,-6.08036054998924e-05,16.1113182166527,-0.00105649984936992,-0.00105649984936992,0.000163734053415655,-0.270391639973576
15.776,169.019582851444,-0.0022996916251877,-0.00424469524443757,0.00194500361924987,-0.000146272199482428,-0.000157401817153333,1.11296176709053e-05,-6.08030390056481e-05,16.1113178520328,-0.0010563361153165,-0.0010563361153165,0.000163734053415438,-0.270396854782423
15.777,169.035694169379,-0.00230257945464165,-0.00424772307663982,0.00194514362199817,-0.000146333002521433,-0.000157469130239667,1.11361277182339e-05,-6.08024887616197e-05,16.1113174878406,-0.00105617238126309,-0.00105617238126309,0.000163734053415581,-0.270402072003737
15.778,169.05180548695,-0.00230546823888405,-0.00425075090877349,0.00194528266988944,-0.000146393805010195,-0.000157536443324477,1.11426383142822e-05,-6.08019639428249e-05,16.1113171240759,-0.00105600864720967,-0.00105600864720967,0.000163734053415438,-0.270407291375083
15.779,169.067916804156,-0.00230835797865345,-0.0042537787408387,0.00194542076218525,-0.000146454606974138,-0.000157603756407765,1.11491494336271e-05,-6.08014690890412e-05,16.1113167607385,-0.00105584491315626,-0.00105584491315626,0.000163734053415438,-0.270412512724689
15.78,169.084028120999,-0.00231124867469681,-0.0042568065728355,0.00194555789813869,-0.000146515408443227,-0.000157671069489532,1.1155661046305e-05,-6.08010050556987e-05,16.1113163978279,-0.00105568117910284,-0.00105568117910284,0.000163734053415581,-0.2704177359613
15.781,169.100139437477,-0.00231414032722212,-0.004259834404764,0.00194569407754188,-0.000146576209448283,-0.00015773838256978,1.11621731214978e-05,-6.07982114550016e-05,16.1113160353383,-0.00105552888042794,-0.00105552888042794,0.000152298674899358,-0.270422961318155
15.782,169.116250753593,-0.00231703292864207,-0.00426286223662427,0.00194582930798219,-0.000146637007659738,-0.000157805695648512,1.11686879887746e-05,-6.07934119868833e-05,16.1113156732701,-0.00105537658175304,-0.00105537658175304,0.000152298674898925,-0.270428189290216
15.783,169.132362069346,-0.00231992647254443,-0.0042658900684164,0.00194596359587197,-0.000146697801071724,-0.000157873008725729,1.11752076540048e-05,-6.07869318370969e-05,16.1113153116237,-0.00105522428307814,-0.00105522428307814,0.000152298674899358,-0.27043342051226
15.784,169.148473384738,-0.00232282095368688,-0.0042689179001405,0.00194609694645361,-0.000146758588003562,-0.000157940321801433,1.11817337978719e-05,-6.0779068803184e-05,16.1113149503994,-0.00105507198440324,-0.00105507198440324,0.000152298674899088,-0.270438655652459
15.785,169.164584699767,-0.00232571636789709,-0.00427194573179662,0.00194622936389953,-0.000146819367072365,-0.000158007634875627,1.1188267803262e-05,-6.07700897184826e-05,16.1113145895975,-0.00105491968572834,-0.00105491968572834,0.000152298674899358,-0.270443895337055
15.786,169.180696014435,-0.00232861271196255,-0.00427497356338486,0.00194636085142231,-0.000146880137162083,-0.000158074947948311,1.11948107862276e-05,-6.07602290629591e-05,16.111314229218,-0.00105476738705344,-0.00105476738705344,0.000152298674899142,-0.270449140104063
15.787,169.196807328743,-0.0023315099835164,-0.0042780013949053,0.0019464914113889,-0.000146940897391146,-0.000158142261019488,1.12013636283414e-05,-6.07496893338602e-05,16.1113138692609,-0.00105461508837855,-0.00105461508837855,0.000152298674899088,-0.27045439037965
15.788,169.21291864269,-0.0023344081809243,-0.00428102922635802,0.00194662104543373,-0.00014700164708048,-0.000158209574089159,1.12079270086789e-05,-6.07386427133234e-05,16.1113135097261,-0.00105446278970365,-0.00105446278970365,0.000152298674899142,-0.270459646470749
15.789,169.229029956277,-0.00233730730317589,-0.0042840570577431,0.00194674975456721,-0.000147062385723193,-0.000158276887157326,1.12145014341332e-05,-6.07272335763047e-05,16.1113131506137,-0.00105431049102875,-0.00105431049102875,0.000152298674899142,-0.270464908568509
15.79,169.245141269505,-0.00234020734978393,-0.00428708488906063,0.0019468775392767,-0.00014712311295677,-0.000158344200223992,1.12210872672226e-05,-6.07155814302558e-05,16.1113127919237,-0.00105415819235385,-0.00105415819235385,0.000152298674899305,-0.270470176758446
15.791,169.261252582374,-0.00234310832069236,-0.00429011272031066,0.00194700439961831,-0.0001471838285382,-0.000158411513289158,1.12276847509576e-05,-6.07037839585178e-05,16.1113124336562,-0.00105400589367895,-0.00105400589367895,0.000152298674899142,-0.270475450786343
15.792,169.277363894884,-0.00234601021619219,-0.0042931405514933,0.00194713033530111,-0.000147244532322158,-0.000158478826352824,1.12342940306661e-05,-6.06919198577661e-05,16.1113120758111,-0.00105385359500405,-0.00105385359500405,0.000152298674899142,-0.270480730129989
15.793,169.293475207036,-0.00234891303684763,-0.0042961683826086,0.00194725534576098,-0.000147305224242016,-0.000158546139414994,1.12409151729783e-05,-6.06800514828577e-05,16.1113117183886,-0.00105370129632915,-0.00105370129632915,0.000152298674899305,-0.270486014126857
15.794,169.309586518829,-0.00235181678343273,-0.00429919621365666,0.00194737943022393,-0.000147365904293499,-0.00015861345247567,1.12475481821706e-05,-6.06682272165675e-05,16.1113113613887,-0.00105354899765425,-0.00105354899765425,0.000152298674899142,-0.270491302083333
15.795,169.325697830266,-0.00235472145687814,-0.00430222404463755,0.00194750258775941,-0.000147426572520716,-0.000158680765534851,1.12541930141357e-05,-6.06564835486821e-05,16.1113110048112,-0.00105339669897935,-0.00105339669897935,0.000152298674899142,-0.270496593350719
15.796,169.341809141345,-0.00235762705822653,-0.00430525187555134,0.00194762481732481,-0.000147487229004264,-0.000158748078592541,1.12608495882772e-05,-6.0644846893259e-05,16.1113106486561,-0.00105324440030445,-0.00105324440030445,0.000152298674899305,-0.270501887370839
15.797,169.357920452068,-0.00236053358859582,-0.00430827970639812,0.0019477461178023,-0.000147547873851158,-0.000158815391648742,1.12675177975843e-05,-6.06333351913512e-05,16.1113102929233,-0.00105309210162955,-0.00105309210162955,0.000152298674899142,-0.270507183698212
15.798,169.374031762435,-0.00236344104914894,-0.00431130753717796,0.00194786648802902,-0.000147608507186349,-0.000158882704703454,1.12741975171051e-05,-6.06219593458597e-05,16.1113099376124,-0.00105293980295465,-0.00105293980295465,0.000152298674899142,-0.270512482005631
15.799,169.390143072446,-0.00236634944106933,-0.00431433536789094,0.00194798592682161,-0.000147669129145695,-0.00015895001775668,1.1280888610985e-05,-6.06107245225991e-05,16.1113095827232,-0.00105278750427976,-0.00105278750427976,0.000152298674899358,-0.270517782078829
15.8,169.406254382102,-0.00236925876554124,-0.00431736319853713,0.00194810443299589,-0.000147729739870217,-0.000159017330808421,1.12875909382035e-05,-6.0599631335152e-05,16.1113092282553,-0.00105263520560486,-0.00105263520560486,0.000152298674899088,-0.270523083804538
15.801,169.422365691402,-0.00237216902323698,-0.00432039102911663,0.00194822200587965,-0.000147790339501552,-0.000159084643858679,1.12943043571265e-05,-6.05864832134396e-05,16.1113088742033,-0.00105269975329832,-0.00105269975329832,-6.45476934680114e-05,-0.27052838738431
15.802,169.438477000349,-0.00237508020756456,-0.00432341885962951,0.00194833865206495,-0.000147850925984766,-0.000159151956907456,1.13010309226905e-05,-6.05715795945108e-05,16.1113085205674,-0.00105276430099179,-0.00105276430099179,-6.45476934680114e-05,-0.270533693265834
15.803,169.454588308941,-0.00237799231300952,-0.00432644669007587,0.00194845437706636,-0.00014791149756436,-0.000159219269954755,1.13077723903944e-05,-6.05552208805239e-05,16.1113081673481,-0.00105282884868526,-0.00105282884868526,-6.45476934678967e-05,-0.270539002024165
15.804,169.47069961718,-0.00238090533512866,-0.00432947452045579,0.00194856918532713,-0.000147972052785241,-0.000159286583000576,1.13145302153353e-05,-6.05376817514922e-05,16.1113078145457,-0.00105289339637873,-0.00105289339637873,-6.45476934680114e-05,-0.270544314261272
15.805,169.486810925065,-0.00238381927045624,-0.00433250235076935,0.00194868308031311,-0.000148032590466992,-0.000159353896044922,1.13213055779299e-05,-6.05192079746588e-05,16.1113074621603,-0.0010529579440722,-0.0010529579440722,-6.45476934680114e-05,-0.270549630536968
15.806,169.502922232598,-0.0023867341164011,-0.00433556444711607,0.00194883033071498,-0.000148093109674967,-0.000159421670800545,1.13285611255783e-05,-6.05000152162985e-05,16.111307110192,-0.00105302249176566,-0.00105302249176566,-6.45476934678967e-05,-0.270554951328066
15.807,169.519033539779,-0.00238964987114045,-0.00433878119848515,0.0019491313273447,-0.000148153609690183,-0.000159491529428481,1.13379197382973e-05,-6.04802894618913e-05,16.1113067586408,-0.00105308703945913,-0.00105308703945913,-6.45476934680114e-05,-0.270560277009
15.808,169.535144846608,-0.00239256653351495,-0.00434199794978398,0.00194943141626904,-0.000148214089979645,-0.000159561388054891,1.13472980752453e-05,-6.04601886188033e-05,16.1113064075066,-0.0010531515871526,-0.0010531515871526,-6.45476934680114e-05,-0.270565607847406
15.809,169.551256153085,-0.00239548410292837,-0.00434521470101265,0.00194973059808428,-0.000148274550168264,-0.000159631246679777,1.13566965115126e-05,-6.04398448815016e-05,16.1113060567894,-0.00105321613484607,-0.00105321613484607,-6.45476934678967e-05,-0.270570944009341
15.81,169.567367459211,-0.00239840257925442,-0.00434843145217123,0.00195002887291681,-0.000148334990013146,-0.000159701105303141,1.13661152899951e-05,-6.04193674844008e-05,16.1113057064892,-0.00105328068253954,-0.00105328068253954,-6.45476934680114e-05,-0.270576285570165
15.811,169.583478764987,-0.00240132196275213,-0.00435164820325982,0.00195032624050768,-0.00014839540938063,-0.000159770963924985,1.13755545443545e-05,-6.03988455412035e-05,16.111305356606,-0.001053345230233,-0.001053345230233,-6.45476934680114e-05,-0.270581632296259
15.812,169.599590070413,-0.00240424225398849,-0.00435486495427848,0.00195062270028999,-0.000148455808226171,-0.00015984082254531,1.13850143191387e-05,-6.03783506857206e-05,16.1113050071398,-0.00105340977792647,-0.00105340977792647,-6.45476934678967e-05,-0.270586983709834
15.813,169.615701375489,-0.00240716345377058,-0.00435808170522731,0.00195091825145673,-0.000148516186576857,-0.000159910681164119,1.13944945872618e-05,-6.03579395289355e-05,16.1113046580907,-0.00105347432561994,-0.00105347432561994,-6.45476934680114e-05,-0.270592339205302
15.814,169.631812680215,-0.00241008556308764,-0.00436129845610638,0.00195121289301875,-0.000148576544516386,-0.000159980539781413,1.14039952650268e-05,-6.0337655856833e-05,16.1113043094586,-0.00105353887331341,-0.00105353887331341,-6.45476934680114e-05,-0.270597698148712
15.815,169.647923984593,-0.00241300858306222,-0.00436451520691579,0.00195150662385357,-0.000148636882172243,-0.000160050398397193,1.14135162249507e-05,-6.03175325558639e-05,16.1113039612435,-0.00105360342100688,-0.00105360342100688,-6.45476934680114e-05,-0.270603059946812
15.816,169.664035288621,-0.00241593251490962,-0.00436773195765559,0.00195179944274596,-0.000148697199704799,-0.000160120257011463,1.14230573066642e-05,-6.02975932929039e-05,16.1113036134452,-0.00105366796870034,-0.00105366796870034,-6.45476934678967e-05,-0.27060842408853
15.817,169.680146592302,-0.00241885735990439,-0.00437094870832588,0.00195209134842149,-0.000148757497298091,-0.000160190115624222,1.1432618326131e-05,-6.02778539944682e-05,16.1113032660635,-0.00105373251639381,-0.00105373251639381,-6.45476934680114e-05,-0.270613790165286
15.818,169.696257895635,-0.00242178311935291,-0.00437416545892674,0.00195238233957383,-0.000148817775152086,-0.000160259974235474,1.14421990833884e-05,-6.02583241682746e-05,16.1113029190982,-0.00105379706408728,-0.00105379706408728,-6.45476934680114e-05,-0.270619157876418
15.819,169.712369198621,-0.00242470979457119,-0.00437738220945824,0.00195267241488705,-0.000148878033476254,-0.00016032983284522,1.14517993689658e-05,-6.02390080995315e-05,16.1113025725489,-0.00105386161178075,-0.00105386161178075,-6.45476934678967e-05,-0.270624527024845
15.82,169.72848050126,-0.00242763738686727,-0.00438059895992047,0.00195296157305321,-0.000148938272484354,-0.000160399691453461,1.14614189691076e-05,-6.02199059385712e-05,16.1113022264154,-0.00105392615947422,-0.00105392615947422,-6.45476934680114e-05,-0.270629897506856
15.821,169.744591803552,-0.00243056589773807,-0.00438381571031351,0.00195324981257544,-0.000148998492390292,-0.0001604695500602,1.14710576699075e-05,-6.02019444238628e-05,16.1113018806996,-0.00105415010581339,-0.00105415010581339,-0.000223946339178519,-0.270635269151937
15.822,169.760703105498,-0.00243349533171526,-0.00438703246063743,0.00195353712892217,-0.000149058694334716,-0.000160539408665437,1.14807143307212e-05,-6.01849890592597e-05,16.111301535401,-0.00105437405215257,-0.00105437405215257,-0.000223946339178338,-0.270640641697303
15.823,169.776814407098,-0.00243642569281761,-0.00439024921089231,0.0019538235180747,-0.000149118879323775,-0.000160609267269176,1.14903879454001e-05,-6.01689026525313e-05,16.1113011905189,-0.00105459799849175,-0.00105459799849175,-0.000223946339178519,-0.270646014809897
15.824,169.792925708352,-0.00243935698454481,-0.00439346596107822,0.00195410897653341,-0.000149179048226428,-0.000160679125871416,1.1500077644988e-05,-6.01535575308312e-05,16.111300846053,-0.00105482194483093,-0.00105482194483093,-0.000223946339178302,-0.270651388121642
15.825,169.809037009262,-0.00244228920991151,-0.00439668271119524,0.00195439350128373,-0.000149239201783959,-0.00016074898447216,1.15097826882015e-05,-6.01388376225346e-05,16.1113005020028,-0.00105504589117011,-0.00105504589117011,-0.000223946339178555,-0.270656761264579
15.826,169.825148309827,-0.0024452223714877,-0.00439989946124347,0.00195467708975577,-0.000149299340621581,-0.00016081884307141,1.15195024498291e-05,-6.01246395233075e-05,16.1113001583681,-0.00105526983750929,-0.00105526983750929,-0.000223946339178519,-0.270662133900616
15.827,169.841259610048,-0.00244815647144272,-0.00440311621122296,0.00195495973978024,-0.000149359465261105,-0.000160888701669168,1.15292364080634e-05,-6.01108727301103e-05,16.1112998151484,-0.00105549378384846,-0.00105549378384846,-0.000223946339178302,-0.270667505744075
15.828,169.857370909925,-0.00245109151159049,-0.00440633296113381,0.00195524144954332,-0.000149419576133835,-0.000160958560265435,1.15389841316001e-05,-6.00974592471012e-05,16.1112994723434,-0.00105571773018764,-0.00105571773018764,-0.000223946339178338,-0.270672876576873
15.829,169.873482209459,-0.00245402749343407,-0.00440954971097608,0.00195552221754201,-0.000149479673593082,-0.000161028418860212,1.15487452671306e-05,-6.00843327673005e-05,16.1112991299527,-0.00105594167652682,-0.00105594167652682,-0.000223946339178736,-0.270678246256968
15.83,169.889593508649,-0.00245696441820818,-0.00441276646074988,0.0019558020425417,-0.000149539757925849,-0.000161098277453503,1.15585195276537e-05,-6.00714376147198e-05,16.111298787976,-0.001056165622866,-0.001056165622866,-0.000223946339178302,-0.270683614721115
15.831,169.905704807497,-0.00245990228691867,-0.00441598321045527,0.0019560809235366,-0.000149599829363464,-0.000161168136045308,1.15683066818438e-05,-6.00587275966529e-05,16.1112984464128,-0.00105638956920518,-0.00105638956920518,-0.000223946339178519,-0.270688982073983
15.832,169.921816106003,-0.00246284110037935,-0.00441919996009234,0.00195635885971299,-0.000149659888091061,-0.000161237994635629,1.15781065445683e-05,-6.00461649019376e-05,16.1112981052626,-0.00105661351554436,-0.00105661351554436,-0.000223946339178338,-0.270694348550245
15.833,169.937927404167,-0.00246578085924473,-0.00442241670966116,0.00195663585041643,-0.000149719934255962,-0.000161307853224468,1.15879189685053e-05,-6.00337190510149e-05,16.1112977645249,-0.00105683746188354,-0.00105683746188354,-0.000223946339178519,-0.270699714452513
15.834,169.95403870199,-0.00246872156403861,-0.00442563345916182,0.00195691189512321,-0.000149779967975013,-0.000161377711811826,1.1597743836813e-05,-6.00213659379878e-05,16.1112974241994,-0.00105706140822271,-0.00105706140822271,-0.000223946339178519,-0.270705080097629
15.835,169.970149999471,-0.00247166321517851,-0.0044288502085944,0.00195718699341589,-0.000149839989340951,-0.000161447570397707,1.16075810567553e-05,-6.00090869753165e-05,16.1112970842856,-0.00105728535456189,-0.00105728535456189,-0.000223946339178338,-0.270710445778832
15.836,169.986261296612,-0.00247460581299649,-0.00443206695795898,0.00195746114496249,-0.000149899998427927,-0.00016151742898211,1.16174305541834e-05,-5.99968683322088e-05,16.1112967447832,-0.00105750930090107,-0.00105750930090107,-0.000223946339178302,-0.270715811743247
15.837,170.002372593413,-0.00247754935775673,-0.00443528371200084,0.00195773435424411,-0.000149959995296259,-0.000161587282819852,1.16272875235929e-05,-5.99847002493658e-05,16.1112964056918,-0.00105773324724025,-0.00105773324724025,-0.000223946339178519,-0.270721178181809
15.838,170.018483889874,-0.00248049384967029,-0.00443850049345226,0.00195800664378197,-0.000150019979996508,-0.000161657109178714,1.1637129182206e-05,-5.9972576412974e-05,16.1112960670112,-0.00105795719357943,-0.00105795719357943,-0.000223946339178555,-0.27072654522835
15.839,170.034595185996,-0.00248343928890751,-0.00444171727483592,0.00195827798592841,-0.000150079952572921,-0.000161726935536106,1.16469829631845e-05,-5.99604933759396e-05,16.111295728741,-0.00105818113991861,-0.00105818113991861,-0.000223946339178302,-0.270731912964897
15.84,170.050706481779,-0.00248638567560828,-0.00444493405615192,0.00195854838054363,-0.000150139913066297,-0.000161796761892028,1.16568488257312e-05,-5.99484500215586e-05,16.111295390881,-0.00105840508625778,-0.00105840508625778,-0.000223946339178519,-0.270737281430725
15.841,170.066817777223,-0.00248933301062173,-0.00444815083740029,0.00195881782677856,-0.000150199861516319,-0.000161866588246483,1.16667267301645e-05,-5.99396727767235e-05,16.1112950534385,-0.00105864739621418,-0.00105864739621418,-0.000242309956394146,-0.270742650256061
15.842,170.082929072329,-0.00249228130542419,-0.00445136761858113,0.00195908631315694,-0.000150259801189096,-0.000161936414599472,1.16766134103766e-05,-5.993371550364e-05,16.1112947164125,-0.00105888970617057,-0.00105888970617057,-0.000242309956394143,-0.270748018721659
15.843,170.099040367097,-0.00249523056984501,-0.00445458439969449,0.00195935382984948,-0.000150319734904599,-0.000162006240950996,1.16865060463971e-05,-5.99301291161383e-05,16.1112943798016,-0.00105913201612697,-0.00105913201612697,-0.000242309956394143,-0.27075338591143
15.844,170.115151661527,-0.00249818081207018,-0.00445780118074045,0.00195962036867027,-0.000150379665033715,-0.000162076067301057,1.16964022673419e-05,-5.99285014866024e-05,16.1112940436048,-0.00105937432608336,-0.00105937432608336,-0.000242309956394363,-0.270758750853676
15.845,170.13126295562,-0.00250113203877706,-0.00446101796171907,0.00195988592294201,-0.000150439593535202,-0.000162145893649657,1.17063001144548e-05,-5.99284626711979e-05,16.1112937078211,-0.00105961663603975,-0.00105961663603975,-0.000242309956393926,-0.270764112625965
15.846,170.147374249376,-0.00250408425528426,-0.00446423474263045,0.00196015048734619,-0.000150499521997873,-0.000162215719996796,1.17161979989232e-05,-5.99296870633058e-05,16.1112933724498,-0.00105985894599615,-0.00105985894599615,-0.000242309956394143,-0.270769470423482
15.847,170.163485542796,-0.0025070374657079,-0.00446745152347464,0.00196041405776674,-0.000150559451684936,-0.000162285546342478,1.17260946575413e-05,-5.99318930677576e-05,16.1112930374903,-0.00106010125595254,-0.00106010125595254,-0.000242309956394143,-0.270774823597475
15.848,170.17959683588,-0.00250999167311751,-0.00447066830425175,0.00196067663113424,-0.000150619383578004,-0.000162355372686703,1.17359891086986e-05,-5.99348409403637e-05,16.1112927029419,-0.00106034356590894,-0.00106034356590894,-0.000242309956394363,-0.270780171671332
15.849,170.195708128628,-0.00251294687968583,-0.00447388508496183,0.001960938205276,-0.000150679318418945,-0.000162425199029473,1.17458806105284e-05,-5.99383294301919e-05,16.111292368804,-0.00106058587586533,-0.00106058587586533,-0.000242309956394143,-0.270785514340969
15.85,170.211819421041,-0.00251590308682896,-0.00447710186560498,0.00196119877877602,-0.000150739256748375,-0.00016249502537079,1.17557686224154e-05,-5.99421917959363e-05,16.1112920350759,-0.00106082818582173,-0.00106082818582173,-0.000242309956394143,-0.270790851464916
15.851,170.227930713119,-0.00251886029533417,-0.00448031864618127,0.00196145835084709,-0.000150799198940171,-0.000162564851710656,1.17656527704855e-05,-5.99462916558885e-05,16.1112917017568,-0.00106107049577812,-0.00106107049577812,-0.000242309956394146,-0.270796183383161
